Market_name,Category_name,Product_name,Product_description,Product_unit_type,Product_quantity,Product_price,Product_branch,Scrape_timestamp,website
Pedidos Ya Lince,Snacks y Frutos secos,"Papas Onduladas Inka Chips Tomate, Albahaca y Oliva 115gr","Contiene 115 gramos.Papas en hojuelas.Sabor: Tomate, albahaca y oliva",g,115.0,8.9,Inka,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Poshi De Alcachofa Casa Verde 45G,,g,45.0,4.5,Casa Verde,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Snax Original Bolsa 55 G,,g,55.0,2.8,Snax,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix De Nueces Granuts 160Gr,,g,160.0,13.0,Granuts,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Fritas Pringles Bbq 158 G,"Snacks a base de papa sabor a barbeque.Contiene: GLUTEN, LECHE.Fue elaborado en líneas que procesaron: MANÍ",g,158.0,14.5,Pringles,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chifles Salados Tiyapuy 40Gr,,g,40.0,2.5,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chips De Quinua Tiyapuy Bbq 100Gr,,g,100.0,6.9,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Almendras Con Sal Vallealto 90G,Contiene 90 gramos.Almendras con sal,g,90.0,9.9,Vallealto,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Berry Pepita Tp Vallealto 200G,,g,200.0,14.6,Vallealto,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chips De Quinua Tiyapuy 100Gr,,g,100.0,6.9,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Palomitas De Maiz Act II Butter Lovers 3 Pack 10.5 oz,Pop Corn Act II Butter Lovers 3 Pack,oz,8.0,16.4,Act Ii,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Nativas Sabor Jalapeño Tiyapuy 142 g,,g,142.0,8.5,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Navitas Tiyapuy 40Gr,,g,40.0,3.5,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Premium Delitierra 40 Gr,,g,40.0,3.9,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Camotes Tiyapuy 40Gr,,g,40.0,2.5,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Cacao Chips Con Berry Delitierra 40G,,g,40.0,4.9,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Pistachos Salados Delitierra 120 G,,g,120.0,15.2,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Cashews Tostados Salados Delitierra 120 G,,g,120.0,11.5,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Nativas Sabor Limón Y Pimienta Tiyapuy 142 g,,g,142.0,8.5,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Delitierra Premium 150 g,,g,150.0,9.5,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Inka Chips Cusqueña Bufalo 115g,,g,115.0,8.9,Inka,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Amarillas Tiyapuy 40Gr,,g,40.0,3.5,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chips De Quinua Tiyapuy Bbq 40Gr,,g,40.0,3.5,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Cacao Nibs Con Cashews Delitierra 40G,,g,40.0,3.6,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Pasas Morenas Jumbo Delitierra 150G,,g,150.0,5.9,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Criollo Delitierra 30G,,g,30.0,2.5,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chips De Quinua Tiyapuy 40Gr,,g,40.0,3.9,Tiyapuy,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Delitierra Crunchy 30 g,,g,30.0,2.5,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Tropical Con Piña Dh Delitierra 40G,,g,40.0,4.9,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Dátiles Medjool Deshidratados Delitierra 150 G,,g,150.0,8.0,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Delitierra Criollo Picante 30 g,,g,30.0,2.6,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Takis Fuego 200g,Contiene 200 gramos.Tortillas de maíz fritas.Sabor a ají y limón,g,200.0,12.2,Takis,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Mani Con Pasas Delitierra 150G,,g,150.0,6.2,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Delitierra Cacao Chips Con Pasas Morenas 150 g,,g,150.0,13.5,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Cacao Nibs Con Cashews Delitierra 150G,,g,150.0,10.2,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Delitierra Cacao Chips Con Berries 150 g,,g,150.0,14.9,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Cacao Chips Con Pasas Morenas Delitierra 40G,,g,40.0,4.5,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Delitierra Criollo 120 g,,g,120.0,6.5,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Maíz Gigante Cusco Delitierra 100G,,g,100.0,6.2,Delitierra,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Snack Papi Ricas Natural 28 g,,g,28.0,1.5,Papi Ricas,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Takis Original 200g,Contiene 200 gramos.Tortillas de maíz enrrolladas y fritas,g,200.0,12.2,Takis,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Maiz Gigante Frito Salado Inka Corn Original 100 g,"Inka Corn nos trae un clásico snack para disfruta en cualquier lugar. En esta ocasión, maíz gigante frito salado.",g,100.0,7.2,Inka Corn,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Takis Xplosion 200g,,g,200.0,12.2,Takis,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chile Picante Inka Corn 100 g,"Un exquisito snack de Inka Crops, en base a maíz frito con sabor a ají picante. Listo para disfrutar en cualquier ocasión.",g,100.0,7.2,Inka Corn,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Takis Fuego 90g,Contiene 90 gramos.Tortillas de maíz fritas.Sabor a ají y limón,g,90.0,8.2,Takis,2024-12-09 02:27:27.072339,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Nachos Clásicos Sanissimo 160G,Contiene 160 gramos.Tortillas horneadas de maíz.Libre de gluten.Sin colesterol.Sin conservantes artificiales,g,160.0,12.5,Sanissimo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Rosquitas De Anís No Convido 100G,,g,100.0,6.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Snack Stick Salty No Convido Bolsita 120G,,g,120.0,6.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Takis Xplosion 90g,,g,90.0,8.2,Takis,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Nachos Tomate Y Albahaca Sanissimo 160G,"Sumérgete en la frescura del tomate y la albahaca con los chips Sanissimo, una experiencia única para los amantes de los sabores naturales.",g,160.0,12.5,Sanissimo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Nachos Ají Sanissimo 160G,"Experimenta un toque picante con los chips Sanissimo sabor ají, una combinación perfecta entre el sabor tradicional y un toque de picante.",g,160.0,12.5,Sanissimo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Maní Crocante Salado Karinto Bolsa 200 Gr,,g,200.0,7.99,Karinto,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Salty Pretzels Mix No Convido  100G,,g,100.0,7.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,No Convido Yucca Chips Natural 140gr,,g,140.0,14.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Rosquitas De Anís No Convido 150G,,g,150.0,10.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Crisinos De Queso No Convido 60G,,g,60.0,4.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Snax Original 200g,,g,200.0,10.9,Piqueo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,No Convido Yucca Chips Albahaca 140gr,,g,140.0,14.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Yuca Albahaca No Convido 60 g,,g,60.0,6.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Cajun Praline Peanuts Maní Confitado Con Sal Picante No Convido! 100 g,,g,100.0,10.5,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chifles Norteños Milys Bolsa 250 g,Contiene 250 gramos.Plátano verde frito en hojuelas con maíz frito,g,250.0,10.5,Milys,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Fritas Kryzpo Original 130 g,,g,140.0,9.9,Kryzpo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Fritas Kryzpo Crema Cebolla 130 g,,g,140.0,9.9,Kryzpo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Maní Karinto Crocante Picante 200g,- Maní con cobertura de galleta y sabor picante- Contenido de 40 gramos- Papas fritas- Sabor: Original,g,200.0,8.5,Karinto,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chifles Norteños Milys Bolsa 500 Gr,Contiene 500 gramos.Plátano verde frito en hojuelas con maíz frito,g,500.0,18.9,Milys,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Veggie Chips Bolsa 250 Gr,Contiene 250 gramos.Mix de hojuelas de: Plátano / Papa / Plátano maduro / Camote.Salado,g,250.0,10.5,Veggie Chips,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Snack Kryzpo Crema Cebolla 37G,,g,40.0,5.9,Kryzpo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Snack Kryzpo Original 37 g,Un formato personal e intransferible el favorito de los egoístas. Eso significa que las kryzpo son tan ricas que no puedes compartir ni una sola.,g,40.0,5.9,Kryzpo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Sam Picante Kryzpo 130G,,g,130.0,9.9,Kryzpo,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Palitos Original Prezlet 166G,,g,166.0,7.2,Prezlet,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Sticks De Quinua Con Queso Cheddar Mamalama 20 G,,g,20.0,3.5,Mamalama,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Stick De Quinua Con Queso Cheddar Mamalama 80 G,,g,80.0,10.9,Mamalama,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Sticks De Quinua Con Finas Hierbas Mamalama 20 G,,g,20.0,2.9,Mamalama,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mix Veggie Chips Bolsa 125 g,,g,125.0,6.9,Veggie Chips,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Palitos Bir Prezlet 250G,,g,250.0,10.0,Prezlet,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Picante Prezlet 166G,,g,166.0,7.2,Prezlet,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Palitos Picante Prezlet 250G,,g,250.0,10.5,Prezlet,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chifles Veggie Chips Bolsa 250 Gr,,g,250.0,10.5,Veggie Chips,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chifles Veggie Chips Bolsa 125 Gr,,g,125.0,6.9,Veggie Chips,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Rikytok Papas Ondas Picante Familiar 180G,,g,180.0,7.9,Riky Tok,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Rikytok Papas Ondas Natural Familiar 180G,,g,180.0,7.9,Riky Tok,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Snax Original 260g,,g,260.0,12.5,Piqueo Snax,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Snax 105g,,g,105.0,5.9,Piqueo Snax,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Puffs De Queso Napolitano Siete Dragones Bolsa 100 g,,g,100.0,7.8,Siete Dragones,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Puffs De Queso Grillado Siete Dragones Bolsa 100 g,,g,100.0,7.8,Siete Dragones,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Puffs De Quinua Siete Dragones Barbecue Picante 100G,,g,100.0,7.8,Siete Dragones,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Puffs De Pollo Brasa A La Leña Siete Dragones 100 g,,g,100.0,7.8,Siete Dragones,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Palitos Chinos Ajonjoli Picante 166 g,,g,166.0,6.0,Ajonjoli,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Palitos Chinos Salado 166 g,,g,166.0,6.0,Palitos Chinos,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Maní con Chocolate 2 Cerritos 50g,,g,50.0,4.3,Manitoba,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Pretzels Waffle Pretties 42.5G,,g,42.5,2.9,Pretties,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chips Selz Sabor Cebolla Y Crema 35 G,,g,35.0,2.5,Selz,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chips Selz Sabor Picante 35 G,,g,35.0,2.5,Selz,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Pretzels Piecces Jalapeño Crackzel 85G,,g,85.0,6.5,Crackzel,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Pretzels Piecces Cheddar Crackzel 85G,,g,85.0,6.5,Crackzel,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Piqueo Gelce Chifles Sabor Norteño Con Canchita Bolsa 160Gr,,g,160.0,7.5,Gelce,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Papas Amarillas Tiyapuy Picante 160gr,,g,160.0,8.5,Amarilla,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Plátano Frito Salado Tostones Bolsa 240 G,Contiene 240 gramos.Plátano frito salado.Con sal de mar,g,240.0,15.5,Fritos,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mini Pretzels Snyders 255 g,Nuestros mini pretzels ofrecen todo el delicioso sabor natural de los pretzels tradicionales en un bocadillo crujiente. Son perfectos para picar en casa o para llevar.Contiene: GLUTEN,oz,9.0,20.9,Snyder's,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Pretzel Sticks Snyder'S 9 Onz,Contiene 255 gramos.Palitos de Pretzel salados,oz,9.0,20.9,Snyder's,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Pretzels Snaps Snyder'S 9 Onz,Contiene 255 gramos.Pretzel snaps salados.Libre de grasas,oz,9.0,20.9,Snyder's,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Camote Natuchips 135g,,g,135.0,7.5,Natuchips,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Salty Praline Almonds Almendras Confitadas Con Sal No Convido! 90 g,,g,90.0,15.5,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Chifles Crickets Sabor Leche De Tigre 500 g,,g,500.0,21.9,Crickets,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Mini Flatbreads Galletas De Salvado 200 g,,g,200.0,14.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Salty Cashews Castañas De Cajú Con Sal No Convido! 90 g,,g,90.0,14.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Salty Almond Almendras Con Sal No Convido! 90 g,,g,90.0,14.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Galletas De Salvado Smart Choice Bolsa 200 g,,g,200.0,10.5,Smart Choice,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,Snacks y Frutos secos,Yuca Natural No Convido 60 g,,g,60.0,6.9,No Convido!,2024-12-09 02:27:27.707512,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Huevos Pardos LA CALERA Paquete 30un,,un,30.0,22.9,La Calera,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Huevo Pardo La Calera 15 Unidades,,un,15.0,11.5,La Calera,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Reconstituida Entera 6Pack 390G,,g,2340.0,24.6,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Mantequilla Gloria 90G,,g,90.0,6.3,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Reconstituida Entera 390G,,g,390.0,4.5,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Huevos Artisan Libre De Antibióticos 15 Und,Cantidad: 15 unidades.Huevos pardos.Gallinas libres de jaulas.Libre de antibióticos,un,15.0,15.9,Artisan,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Laive Sin Lactosa Practitarro 390G,,g,390.0,4.1,Laive,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Zerolacto Uht Sin Lactosa 3Pack 1L,,l,3.0,17.9,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Zerolacto Uht Sin Lactosa 1L,,l,1.0,6.0,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Chocolatada 1 L,,l,1.0,6.5,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Yogurt Parcialmente Descremado Fresa Gloria 1.7Kg,Contiene 1.7 kilos.Yogurt parcialmente descremado.Sabor: Fresa.Contiene: Zinc / Vitaminas A y D,kg,1.7,11.0,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Entera 3 X 1 L,,l,3.0,17.5,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Entera Uht Gloria Caja 1 L,,l,1.0,6.3,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Mantequilla Con Sal Barra Gloria 180G,Contiene 200 gramos.Mantequilla con sal.Elaborada con crema de leche pura de vaca,g,180.0,13.9,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Light 390G,,g,390.0,4.5,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Zerolacto Sin Lactosa 390G,,g,390.0,4.9,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Yogurt Parcialmente Descremado Vainilla Gloria 1.7Kg,Contiene 1.7 kilos.Yogurt parcialmente descremado.Sabor: Vainilla Francesa.Contiene: Zinc / Vitaminas A y D,kg,1.7,10.8,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Light 6Pack 390G,,g,2340.0,25.8,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Queso Fresco Laive Tradicional 300Gr,,g,300.0,12.2,Laive,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Huevos Pardos La Calera Jumbo 15und,,un,15.0,13.5,La Calera,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Huevo de Corral La Calera 12un.,Cantidad: 12 unidades.Huevos de gallina libre de corral.Libres de antibióticos,un,12.0,14.9,La Calera,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Queso Fresco Laive Sin Lactosa Paquete 300G,,g,300.0,11.9,Laive,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Gloria Zerolacto Sin Lactosa 6Pack 390G,,g,2340.0,25.8,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Gloria Yogurt Parcialmente Descremado Fresa 1Kg,,kg,1.0,7.3,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Mantequilla Con Sal Pote 390Gr Gloria,,g,390.0,21.5,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Laive Sin Lactosa Botella 6Pack 390G,,g,2340.0,24.6,Laive,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Queso Edam Braedt 180G,,g,180.0,11.95,Braedt,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Yogurt Griego Frutos Rojos Gloria 120 Gr,Contiene 120 gramos.Yogurt batido.Sabor: Frutos rojos.Cremosidad única.Sabor irresistible.Alto en proteínas,g,120.0,2.5,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Yogurt Triple Zero Fresa Gloria Slim 120G,"Contiene 120 gramos.Yogurt descremado edulcorado.Sabor: Fresa.Sin azúcares añadidos, grasas o preservantes",g,120.0,1.9,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Huevos De Codorniz La Calera Bandeja 18 Unidades,,un,18.0,8.9,La Calera,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Batido Pro Triple Zero Chocolate Gloria 320 Ml,"Enriquecida con vitaminas A, D, E y del complejo B.Sabor a chocolate.Contenido: 320 ml",ml,320.0,6.5,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
Pedidos Ya Lince,"Huevos, Lácteos, y Quesos",Leche Uht Gloria Light Pack 3Un X 1L,Contiene 3 unidades de 1 litro cada una.Leche parcialmente descremada UHT.Con vitaminas A y D.Con 68% menos grasa,l,3.0,18.9,Gloria,2024-12-09 02:28:28.227451,Pedidos Ya
