Market_name,Category_name,Product_name,Product_description,Product_price,Scrape_timestamp,Product_unit_type,Product_quantity,Product_branch
Pedidos Ya Lince,Congelados,Helado Caramelo Frio Rico 900G,Contiene 900 ml.Helado de crema.Sabor: Caramelo con sal de maras.Porcentaje de cacao: 55%,26.9,2024-12-04 02:25:21.691114,g,900.0,Frio Rico
Pedidos Ya Lince,Congelados,Helado Frio Rico Vainilla 120 ml,,4.0,2024-12-04 02:25:21.691114,ml,120.0,Frio Rico
Pedidos Ya Lince,Congelados,Chiqui Nuggets Redondos Bolsa 10 Unid,Producto Congelado.,6.5,2024-12-04 02:25:21.691114,g,270.0,Redondos
Pedidos Ya Lince,Congelados,Greenfood Mixtura Ensalada Precocida Congelada 400G,,8.9,2024-12-04 02:25:21.691114,g,400.0,Green Food
Pedidos Ya Lince,Congelados,Bombones Franuí De Frambuesa En Chocolate Amargo Y Blanco 150 g,Franui De Chocolate Amargo Y chocolate Blanco,22.9,2024-12-04 02:25:21.691114,g,150.0,FraNui
Pedidos Ya Lince,Congelados,Helado Frio Rico Crema Licor 120 ml,,4.0,2024-12-04 02:25:21.691114,ml,120.0,Frio Rico
Pedidos Ya Lince,Congelados,Ensalada Rusa Greenfood Precocida Congelada 400Gr,Producto Congelado.,8.9,2024-12-04 02:25:21.691114,g,400.0,Green Food
Pedidos Ya Lince,Congelados,Nuggets Multigranos Redondos Bolsa 270G,Producto Congelado.,9.9,2024-12-04 02:25:21.691114,g,270.0,Redondos
Pedidos Ya Lince,Congelados,Tiras de Pechuga de Pollo Redondos Bolsa 8 Unid,Producto Congelado.,18.5,2024-12-04 02:25:21.691114,g,300.0,Redondos
Pedidos Ya Lince,Congelados,Deditos de Pechuga de Pollo Redondos Bolsa 15 Unid,Producto Congelado.,17.59,2024-12-04 02:25:21.691114,g,300.0,Redondos
Pedidos Ya Lince,Congelados,Hamburguesa De Pollo Redondos Parrillera Finas Hierbas Caja 4 Unidades,Producto Congelado.,27.9,2024-12-04 02:25:21.691114,un,4.0,Redondos
Pedidos Ya Lince,Congelados,Pre Pizza Unión 270g,Producto Congelado.,12.5,2024-12-04 02:25:21.691114,g,270.0,Union
Pedidos Ya Lince,Congelados,Chicken Pop Redondos Bolsa 300 g,Producto Congelado.,12.9,2024-12-04 02:25:21.691114,g,300.0,Redondos
Pedidos Ya Lince,Congelados,Bombones Franuí De Frambuesa Con Chocolate De Leche Y Blanco 150 g,"Las originales frambuesas de la Patagonia bañadas en dos chocolates, chocolate blanco y chocolate con leche.",22.9,2024-12-04 02:25:21.691114,g,150.0,FraNui
Pedidos Ya Lince,Congelados,Greenfood Mixtura Italiana Precocida Congelada 400G,"Contiene 400 gramos.Mixtura italiana.Contiene fideos tornillo, choclo en granos, arveja y zanahoria.Producto precocido y congelado100% natural.Sin preservantes ni colorantes.Rinde de 3 a 4 porciones.Producto lavado y desgranado",7.9,2024-12-04 02:25:21.691114,g,400.0,Green Food
Pedidos Ya Lince,Congelados,Helado Frio Rico Maracuyá 900 ml,,24.9,2024-12-04 02:25:21.691114,ml,900.0,Frio Rico
Pedidos Ya Lince,Congelados,Helado Frío Rico Mini Paleta 5Und,Cantidad: 5 unidades.Paleta de helado tamaño mini.Helado sabor vainilla con almendras.Cobertura de cacao con leche.Origen: Cacao de Pangoa y otros valles,25.5,2024-12-04 02:25:21.691114,un,5.0,Frio Rico
Pedidos Ya Lince,Congelados,Piña Golden En Trozos Congelada El Frutero Bolsa 1 Kg,,19.81,2024-12-04 02:25:21.691114,kg,1.0,El Frutero
Pedidos Ya Lince,Congelados,Helado Layers Kit Kat 900Ml,,26.9,2024-12-04 02:25:21.691114,ml,900.0,Kit Kat
Pedidos Ya Lince,Congelados,Lasagna De Pesto Antigua Taberna Queirolo 500 GR,Producto Congelado.,28.0,2024-12-04 02:25:21.691114,g,500.0,Queirolo
Pedidos Ya Lince,Congelados,Lasagna De Alcachofa Antigua Taberna Queirolo 500 Gr,Producto Congelado.,29.0,2024-12-04 02:25:21.691114,kg,1.0,Queirolo
Pedidos Ya Lince,Congelados,Helado Frio Rico Fresa Donofrio 93 ml,,5.0,2024-12-04 02:25:21.691114,ml,93.0,Frio Rico
Pedidos Ya Lince,Congelados,Lasagna De Alcachofa Antigua Taberna Queirolo 1 Kg,Producto Congelado.,55.0,2024-12-04 02:25:21.691114,g,500.0,Queirolo
Pedidos Ya Lince,Congelados,Papaya En Trozos Congelada El Frutero Bolsa 1 Kg,,18.26,2024-12-04 02:25:21.691114,kg,1.0,El Frutero
Pedidos Ya Lince,Congelados,Helado Morochas Donofrio Pote 900 ml,,19.9,2024-12-04 02:25:21.691114,ml,900.0,Morochas
Pedidos Ya Lince,Congelados,Helado Alaska Maracumango 900 ml,,19.9,2024-12-04 02:25:21.691114,ml,900.0,Alaska
Pedidos Ya Lince,Congelados,Masa para Wantán SAN SEN Bolsa 500g,Producto Congelado.,5.9,2024-12-04 02:25:25.329717,g,500.0,San Sen
Pedidos Ya Lince,Congelados,"Mix De Frutas Fresa, Papaya Y Piña Congelado El Frutero 1Kg","Mix de frutas congeladas.Fresa, papaya y piña100% natural",18.26,2024-12-04 02:25:25.329717,kg,1.0,fruteiro
Pedidos Ya Lince,Congelados,Helado Cookies And Cream Postrelado 130 GR,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Fresa Con Leche Condensada Postrelado 130 Gr,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Pie De Limon Postrelado 130 Gr,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Lucuma Con Chocolate Postrelado 130 Gr,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Chocolate Con Almendras Postrelado 130 Gr,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado De Chocolate Con Almendras Y Brownie Postrelado 110 ML,,9.9,2024-12-04 02:25:25.329717,ml,110.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Pie De Limon Postrelado 110Ml,,9.9,2024-12-04 02:25:25.329717,ml,110.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Sin Parar Lúcuma 180 mL,,5.9,2024-12-04 02:25:25.329717,ml,180.0,Sin Parar
Pedidos Ya Lince,Congelados,Helado Cocada Con Manjar Blanco Postrelado 130 Gr,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Alaska Pack 5 unidades,,19.9,2024-12-04 02:25:25.329717,un,5.0,Alaska
Pedidos Ya Lince,Congelados,Helado Lucuma Con Brownie Postrelado 110 Ml,,9.9,2024-12-04 02:25:25.329717,ml,110.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Mango Con Crema De Maracuya Postrelado 130 Gr,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Cappuccino Con Irish Cream Postrelado 110Ml,,9.9,2024-12-04 02:25:25.329717,ml,110.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Cheesecake De Sauco Postrelado 130 Gr,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Chocolate Blanco Con Avellanas Postrelado 130 Gr,,9.9,2024-12-04 02:25:25.329717,g,130.0,Postrelado
Pedidos Ya Lince,Congelados,Helado Vainilla Con Caramelo Salado Postrelado 110Ml,,9.9,2024-12-04 02:25:25.329717,ml,110.0,Postrelado
Pedidos Ya Lince,Congelados,Hamburguesas De Res La Segoviana Congelados Paquete 16 Unidades,,17.9,2024-12-04 02:25:25.329717,un,16.0,La Segoviana
Pedidos Ya Lince,Congelados,Hamburguesa De Res Congeladas Oregon Foods 8 Unidades,,24.9,2024-12-04 02:25:25.329717,un,8.0,Oregon Foods
Pedidos Ya Lince,Congelados,Súper Hamburguesa De Pollo La Segoviana Bolsa 16 Unid,Producto Congelado.,15.5,2024-12-04 02:25:25.329717,un,16.0,La Segoviana
Pedidos Ya Lince,Congelados,Hamburguesa De Res Oregon Foods 4 Unidades,,13.5,2024-12-04 02:25:25.329717,un,4.0,Oregon Foods
Pedidos Ya Lince,Congelados,Hamburguesa de Res La Segoviana 14und,Producto Congelado.,20.5,2024-12-04 02:25:25.329717,un,14.0,La Segoviana
Pedidos Ya Lince,Congelados,Hamburguesa de Pollo La Segoviana 14und,Producto Congelado.,24.5,2024-12-04 02:25:25.329717,un,14.0,La Segoviana
Pedidos Ya Lince,Congelados,Helado Alaska Maracuyá 70 ml,,2.0,2024-12-04 02:25:25.329717,ml,70.0,Alaska
Pedidos Ya Lince,Congelados,Hamburguesa Parrillera Oregon Foods 4 Unidades 600 g,,33.0,2024-12-04 02:25:25.329717,g,600.0,Oregon Foods
Pedidos Ya Lince,Congelados,Mini Burgers De Res Oregon Foods 12 Unidades,,22.5,2024-12-04 02:25:25.329717,un,12.0,Oregon Foods
Pedidos Ya Lince,Congelados,Helado Kit Kat Mini Paleta 5X55Ml,Contiene 5 unidades.Paleta de helado sabor toffee.Con cobertura de leche con cacao y oblea trazada,27.9,2024-12-04 02:25:25.329717,ml,55.0,Kit Kat
Pedidos Ya Lince,Congelados,Nuggets De Pechuga De Pollo Oregon Foods 15 Unidades,,15.9,2024-12-04 02:25:25.329717,un,15.0,Oregon Foods
Pedidos Ya Lince,Congelados,Helado Alaska Fresa Multipack 5 Unidades 70 ml,,16.9,2024-12-04 02:25:25.329717,ml,70.0,Alaska
Pedidos Ya Lince,Congelados,Milanesa De Pechuga De Pollo Oregon Foods 4 Unidades 600 g,,29.9,2024-12-04 02:25:25.329717,g,600.0,Oregon Foods
Pedidos Ya Lince,Congelados,Hamburguesas De Res Congeladas Oregon Foods 12 Unidades,,36.9,2024-12-04 02:25:25.329717,un,12.0,Oregon Foods
Pedidos Ya Lince,Congelados,Hamburguesa Parrillera De Pollo Oregon Foods 4 Unidades 600 g,,27.0,2024-12-04 02:25:25.329717,g,600.0,Oregon Foods
Pedidos Ya Lince,Congelados,Chicken Bites Oregon Foods 300 g,,13.9,2024-12-04 02:25:25.329717,g,300.0,Oregon Foods
Pedidos Ya Lince,Congelados,Mini Burger Angus Oregon Foods 12 Unidades 600 g,,50.0,2024-12-04 02:25:25.329717,g,600.0,Oregon Foods
Pedidos Ya Lince,Congelados,Chicharron De Pechuga De Pollo Oregon Food 300 g,,14.9,2024-12-04 02:25:25.329717,g,300.0,Oregon Foods
Pedidos Ya Lince,Congelados,Hamburguesa De Bife Oregon Foods 4 Unidades 800 g,,55.0,2024-12-04 02:25:25.329717,g,800.0,Oregon Foods
Pedidos Ya Lince,Congelados,Chicken Strips Oregon Foods 300 g,,13.9,2024-12-04 02:25:25.329717,g,300.0,Oregon Foods
Pedidos Ya Lince,Congelados,Apanado De Pollo Precocido Oregon Foods 4 Unidades,,18.9,2024-12-04 02:25:25.329717,un,4.0,Oregon Foods
Pedidos Ya Lince,Congelados,Hamburguesa De Pollo Oregon Foods 8 Unidades,,25.5,2024-12-04 02:25:25.329717,un,8.0,Oregon Foods
Pedidos Ya Lince,Congelados,Hamburguesa Angus Oregon Foods 4 Unidades 800 g,,59.0,2024-12-04 02:25:25.329717,g,800.0,Oregon Foods
Pedidos Ya Lince,Congelados,Chicken Bites Oregon Foods Caja 600 g,Contiene 600 gramos.Pechuga de pollo con cereales,29.5,2024-12-04 02:25:25.329717,g,600.0,Oregon Foods
Pedidos Ya Lince,Congelados,Hamburguesas Premium Artesanales Clásicas Los Hierros Bolsa 4 Unid / 340 G,Producto Congelado.,14.9,2024-12-04 02:25:25.329717,g,1360.0,Los Hierros
Pedidos Ya Lince,Congelados,Congelados Siu Mai DeliFreeze De Pollo Caja 12 Unidades,,16.9,2024-12-04 02:25:25.329717,un,120.0,Deli Freeze
Pedidos Ya Lince,Congelados,Greenfod Mixtura Arveja/Zanahoria Congelada 400G,,6.9,2024-12-04 02:25:25.329717,g,400.0,Greenfod
Pedidos Ya Lince,Congelados,Helado Sin Parar Fresa Maracuyá 170 Ml,,4.5,2024-12-04 02:25:25.329717,ml,170.0,Sin Parar
Pedidos Ya Lince,Congelados,Siu Mai Deli Freeze De Cerdo Caja 12Un,Producto Congelado.,17.9,2024-12-04 02:25:25.329717,un,12.0,Deli Freeze
Pedidos Ya Lince,Congelados,Gyoza Delifrezze X 12 Unid,,16.9,2024-12-04 02:25:25.329717,un,12.0,Deli Freeze
Pedidos Ya Lince,Congelados,Hamburguesa De Res Clásica Los Hierros 680 Gr,Producto Congelado.,26.5,2024-12-04 02:25:25.329717,g,680.0,Los Hierros
Pedidos Ya Lince,Congelados,Hamburguesas Premium Los Hierros 4 Unidades,Producto Congelado.,38.9,2024-12-04 02:25:25.329717,un,4.0,Los Hierros
Pedidos Ya Lince,Congelados,Hamburguesas Premium De Pollo Los Hierros Bolsa 8 Unid /504 G,Producto Congelado.,12.9,2024-12-04 02:25:25.329717,g,4032.0,Los Hierros
Pedidos Ya Lince,Congelados,Helado Haagen-Dazs Chocolate Belga 100ml,Disfrute de nuestra mini taza de helado de chocolate belga con motas de dulce de chocolate para una experienciaúnica. El helado suave se mezcla con lujoso chocolate belga.,12.18,2024-12-04 02:25:25.329717,ml,100.0,Haagen-Dazs
Pedidos Ya Lince,Congelados,Hamburguesa De Pollo Clásica Los Hierros 680 Gr,Producto Congelado.,16.5,2024-12-04 02:25:25.329717,g,680.0,Los Hierros
Pedidos Ya Lince,Congelados,Helado De Dulce De Leche Haagen Dazs 100 ml,"Helado de dulce de leche con caramelo y crema, arremolinado con cintas de caramelo dorado. Textura cremosa y suave, elaborado con ingredientes de alta calidad, sin colorantes ni conservantes artificiales. Tamaño de 100 ml.",40.13,2024-12-04 02:25:25.329717,ml,100.0,Haagen Dazs
Pedidos Ya Lince,Congelados,Min Pao Especial Deli Freeze Unidad 180 G,Producto Congelado.,10.5,2024-12-04 02:25:25.329717,g,180.0,Deli Freeze
Pedidos Ya Lince,Congelados,Tequeños De Chancho Asado Deli Freeze Caja 12 Unid,Producto Congelado.,21.9,2024-12-04 02:25:25.329717,un,12.0,Deli Freeze
Pedidos Ya Lince,Congelados,Helado Haagen-Dazs Fresa 473ml,Contiene 473 ml.Helado de crema,39.9,2024-12-04 02:25:25.329717,ml,473.0,Haagen Dazs
Pedidos Ya Lince,Congelados,Lasagna de Carne Don Italo Caja 350 g,Producto Congelado.,22.9,2024-12-04 02:25:25.329717,g,350.0,Don Italo
Pedidos Ya Lince,Congelados,Delichef Lasagna De Carne Don Italo 300 g,,13.5,2024-12-04 02:25:25.329717,g,300.0,Don Italo
Pedidos Ya Lince,Congelados,Arándanos Congelados Berries Del Perú Bolsa 350 g,,13.9,2024-12-04 02:25:25.329717,g,350.0,Berries Del Perú
Pedidos Ya Lince,Congelados,Ravioles de Carne Don Italo Caja 500 g,Producto Congelado.,29.9,2024-12-04 02:25:25.329717,g,500.0,Don Italo
Pedidos Ya Lince,Congelados,Delichef Ravioles Con Carne Y Salsa De Carne Don Italo 300 g,,15.5,2024-12-04 02:25:25.329717,g,300.0,Don Italo
Pedidos Ya Lince,Congelados,Berry Honey Berries Del Peru 280 g,Pote por 280 grms,22.5,2024-12-04 02:25:25.329717,g,2800.0,Berries Del Perú
Pedidos Ya Lince,Congelados,Fresas Congeladas Berries Del Perú Bolsa 350 g,,8.9,2024-12-04 02:25:25.329717,g,350.0,Berries Del Perú
Pedidos Ya Lince,Congelados,Delichef Lasagna De Carne Don Italo 300 g,,19.9,2024-12-04 02:25:25.329717,g,300.0,Don Italo
Pedidos Ya Lince,Congelados,Delichef Ravioles Con Ricota/Espinaca Y Salsa Pesto Don Italo 300 g,,15.5,2024-12-04 02:25:25.329717,g,300.0,Don Italo
Pedidos Ya Lince,Congelados,Gnocchis Don Italo 500gr,,26.5,2024-12-04 02:25:25.329717,g,500.0,Don Italo
Pedidos Ya Lince,Congelados,Lasagña Don Italo De Carne Caja 1Kg,Producto Congelado.,64.5,2024-12-04 02:25:25.329717,kg,1.0,Don Italo
Pedidos Ya Lince,Congelados,Capelleti Don Italo Caja 500G,Contiene 500 gramos.Cappelletti de carne congelado.Pasta artesanal.Rinde 4 porciones.Tiempo de preparación: 18 minutos.Sin colorantes ni preservantes,28.9,2024-12-04 02:25:25.329717,g,500.0,Don Italo
Pedidos Ya Lince,Congelados,Salsa Alfredo Don Italo x 250 gr,,16.9,2024-12-04 02:25:25.329717,g,250.0,Don Italo
Pedidos Ya Lince,Congelados,Pizza Pepperoni Don Italo 420gr,Producto Congelado.,29.5,2024-12-04 02:25:25.329717,g,42.0,Don Italo
Pedidos Ya Lince,Congelados,Pizza Hawaiana Don Italo 450gr,Producto Congelado.,29.9,2024-12-04 02:25:25.329717,g,45.0,Don Italo
Pedidos Ya Lince,Congelados,Arándanos Congelados Berries Del Peru 1 kg,"Contiene 1 kilo.Arándanos congelados.Contiene antioxidantes, vitamina C y fibra.Listo para consumir",24.6,2024-12-04 02:25:25.329717,kg,1.0,Berries Del Perú
Pedidos Ya Lince,Congelados,Fresas Congeladas Berries Del Peru 1 kg,"Contiene 1 kilo.Fresas congeladas.Contiene antioxidantes, vitamina C y fibra.Listo para consumir",17.9,2024-12-04 02:25:25.329717,kg,1.0,Berries Del Perú
Pedidos Ya Lince,Congelados,"Mix 5 Berries Congelados De Arándanos, Fresas, Zarzamoras, Cerezas Y Frambuesas Berries Del Perú 350 G",,16.9,2024-12-04 02:25:25.329717,g,350.0,Del Perú
Pedidos Ya Lince,Congelados,Helado De Lucu Mango Zub Zero Sin Azucar 500 g,,16.5,2024-12-04 02:25:25.329717,g,500.0,Zub Zero
Pedidos Ya Lince,Congelados,Helado Momenti Gelato Pie De Limón 120Ml,Contiene 120 ml.Delicioso gelato con intenso sabor a Pie de Limón.Elaborado sin colorantes artificiales.Helado de batido lento para una textura cremosa,11.9,2024-12-04 02:25:25.329717,ml,120.0,Momenti
Pedidos Ya Lince,Congelados,Min Pao Salado Delifreeze 80g x2 un,,9.9,2024-12-04 02:25:25.329717,un,160.0,Delifreeze
Pedidos Ya Lince,Congelados,"Mix 4 Berries Congelados De Arándanos, Fresas, Frambuesas Y Cerezas Berries Del Perú 350 G",,16.9,2024-12-04 02:25:25.329717,g,350.0,Del Perú
Pedidos Ya Lince,Congelados,Helado Momenti Gelato Pie De Limón 500Ml,Contiene 500 ml.Delicioso gelato con intenso sabor a Pie de Limón.Elaborado sin colorantes artificiales.Helado de batido lento para una textura cremosa,32.9,2024-12-04 02:25:25.329717,ml,500.0,Momenti
Pedidos Ya Lince,Congelados,Helado Momenti Gelato Cheesecake Frutos Rojos 120Ml,Contiene 120 ml.Gelato con intenso sabor a Cheesecake Frutos Rojos.Relleno de trocitos de cheesecake para una mejor textura.Helado de batido lento para una textura cremosa,11.9,2024-12-04 02:25:25.329717,ml,120.0,Momenti
Pedidos Ya Lince,Congelados,Boliyuca Queso Delifreeze 24g x12 un,,13.5,2024-12-04 02:25:25.329717,un,288.0,Delifreeze
Pedidos Ya Lince,Congelados,Pulpa De Açai Berries Del Perú 400 G,Producto Congelado.,32.9,2024-12-04 02:25:25.329717,g,400.0,Del Perú
Pedidos Ya Lince,Congelados,Cerezas Congeladas Berries Del Perú 350 G,,20.9,2024-12-04 02:25:25.329717,g,350.0,Del Perú
Pedidos Ya Lince,Congelados,Wantan Cerdo Delifreeze 17g x12 un,,13.5,2024-12-04 02:25:25.329717,un,204.0,Delifreeze
Pedidos Ya Lince,Congelados,Tequeño Lomito Delifreeze 25g x12 un,Producto Congelado.,20.9,2024-12-04 02:25:25.329717,un,300.0,Delifreeze
Pedidos Ya Lince,Congelados,Pie De Limón Momenti Momenti 120g,Producto Congelado.,17.9,2024-12-04 02:25:25.329717,g,140.0,Momenti
Pedidos Ya Lince,Congelados,Helado Momenti Gelato Cheesecake Frutos Rojos 500Ml,Contiene 500 ml.Gelato con intenso sabor a Cheesecake Frutos Rojos.Relleno de trocitos de cheesecake para una mejor textura.Helado de batido lento para una textura cremosa,32.9,2024-12-04 02:25:25.329717,ml,500.0,Momenti
Pedidos Ya Lince,Congelados,Enrollado Primavera Delifreeze 25g x6 un,Producto Congelado.,15.5,2024-12-04 02:25:25.329717,un,150.0,Delifreeze
Pedidos Ya Lince,Congelados,Hamburguesa Mixta Sanua Caja 5Un,Producto Congelado.,28.2,2024-12-04 02:25:25.329717,un,5.0,Sanúa
Pedidos Ya Lince,Congelados,Mini Hamburguesas Angus Bon Beef Caja 8 Unid,Producto Congelado.,42.9,2024-12-04 02:25:25.329717,un,8.0,Bon Beef
Pedidos Ya Lince,Congelados,Hamburguesas Angus Bon Beef Caja 4 Unid,Producto Congelado.,65.5,2024-12-04 02:25:25.329717,un,4.0,Bon Beef
Pedidos Ya Lince,Congelados,Hamburguesa Angus Rellena De Cheddar Bon Beef Caja 4 Unid,Producto Congelado.,62.5,2024-12-04 02:25:25.329717,un,4.0,Bon Beef
Pedidos Ya Lince,Congelados,Pack X2 Helado Chocochips Peziduri 900 ml,,25.8,2024-12-04 02:25:25.329717,ml,900.0,Chocochips
Pedidos Ya Lince,Congelados,Snack Natural Hojuelas De Lúcuma Deshidratada Quimachi 70 g,,11.9,2024-12-04 02:25:25.329717,g,70.0,Quimachi
Pedidos Ya Lince,Congelados,Snack Natural Caramelo De Piña Deshidratada Quimachi 25 g,,8.9,2024-12-04 02:25:25.329717,g,25.0,Quimachi
Pedidos Ya Lince,Congelados,Apple Roll Quimachi 25 G,,9.9,2024-12-04 02:25:25.329717,g,25.0,Quimachi
Pedidos Ya Lince,Congelados,Snack Natural Quicrakers Cebolla deshidratada Quimachi 45 g,,12.9,2024-12-04 02:25:25.329717,g,45.0,Quimachi
Pedidos Ya Lince,Congelados,Helado Alaska D'Onofrio Camu Camu 70 mL,,2.0,2024-12-04 02:25:25.329717,ml,70.0,D'onofrio 
Pedidos Ya Lince,Embutidos y Fiambres,Hot Dog Suiza Paquete Laive 200 Gr,,7.5,2024-12-04 02:25:28.791189,g,200.0,Laive
Pedidos Ya Lince,Embutidos y Fiambres,Pack Jamon Sandwich + Queso Edam San Fernando 157 Gr,,8.5,2024-12-04 02:25:28.791189,g,157.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Braedt Jamon Y Edam 370 Gr,Contiene 370 gramos.Jamón Pizzero + Queso Edam.A base de cerdo y carne de pollo / Queso madurado semiblando.Tamaño familiar.Empaque resellable.Ideal para Desayunos y Loncheras,15.9,2024-12-04 02:25:28.791189,g,370.0,Braedt
Pedidos Ya Lince,Embutidos y Fiambres,Jamón Pizzero Braedt Paquete 200 g,,7.17,2024-12-04 02:25:28.791189,g,200.0,Braedt
Pedidos Ya Lince,Embutidos y Fiambres,Jamón De Pavita Braedt Balance Paquete 200 G,Contiene 200 gramos.Jamón carne de pavo.Bajo en grasa/li>Reducido en sodio.Sin gluten,11.9,2024-12-04 02:25:28.791189,g,200.0,Braedt
Pedidos Ya Lince,Embutidos y Fiambres,Pack Jamón Pizza + Queso Edam Otto Kunz 340G,,14.9,2024-12-04 02:25:28.791189,g,340.0,Otto Kunz
Pedidos Ya Lince,Embutidos y Fiambres,Chicha Morada Gloria Botella 3 L,,7.9,2024-12-04 02:25:28.791189,l,3.0,Gloria
Pedidos Ya Lince,Embutidos y Fiambres,Paté San Fernando 100 g,,3.5,2024-12-04 02:25:28.791189,g,1000.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Hot Dog San Fernando Ahumado De Pollo 440 G,,8.9,2024-12-04 02:25:28.791189,g,440.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Tocino Ahumado Otto Kunz Paquete 100 G,,9.9,2024-12-04 02:25:28.791189,g,100.0,Otto Kunz
Pedidos Ya Lince,Embutidos y Fiambres,Jamón De Pavita San Fernando Paquete 100 G,,5.9,2024-12-04 02:25:28.791189,g,100.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Chorizo Cocido Parrillero San Fernando Paquete 480 g,,10.5,2024-12-04 02:25:28.791189,g,4800.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Pack Hot Dog Braedt Paquete 600G,Contiene 3 unidades de 200 gramos cada una.Hot dog.Embutido ahumado.A base de pollo y cerdo.Tamaño familiar.Empacado al vacío.Ideal para Sándwiches y Salchipapas,13.9,2024-12-04 02:25:28.791189,g,600.0,Braedt
Pedidos Ya Lince,Embutidos y Fiambres,Chorizo Parrillero Precocido Braedt Paquete 6 unid,- Contiene 6 unidades- Elaborado con carne de cerdo con un auténtico sabor a parrilla- Precocido- Ideal para: Choripán / Sándwiches / Parrillas,18.5,2024-12-04 02:25:28.791189,g,500.0,Braedt
Pedidos Ya Lince,Embutidos y Fiambres,Frankfurter San Fernando Paquete 210G,,10.8,2024-12-04 02:25:28.791189,g,210.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Salchicha de Huacho Braedt x 150 g,,6.5,2024-12-04 02:25:28.791189,g,150.0,Braedt
Pedidos Ya Lince,Embutidos y Fiambres,Salchicha Huachana San Fernando X150 Gr,,6.9,2024-12-04 02:25:28.791189,g,150.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Super Salchicha Rosada San Fernando 920g,Embutido Cocido a base de carne de pollo y pavo 24und,13.0,2024-12-04 02:25:28.791189,g,920.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Jamón Ahumado De Pavita San Fernando Paquete 150G,,12.5,2024-12-04 02:25:28.791189,g,150.0,San Fernando
Pedidos Ya Lince,Embutidos y Fiambres,Jamón Pechuga de Pavita San Fernando paquete 200 g,,14.9,2024-12-04 02:25:28.791189,g,200.0,San Fernando
